has_job_experience,requires_job_training,full_time_position,company_age,no_of_employees,annual_wage,application_year,application_month,decision_date,case_status,processing_time_days,continent_Africa,continent_Asia,continent_Europe,continent_North America,continent_Oceania,continent_South America,region_of_employment_Island,region_of_employment_Midwest,region_of_employment_Northeast,region_of_employment_South,region_of_employment_West,education_of_employee_Bachelor,education_of_employee_Doctorate,education_of_employee_High School,education_of_employee_Master
1,1,1,117,1108,85314.64,2020,5,2020-08-03,1,80,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1,0,1,136,5652,4903.7,2021,3,2021-04-25,0,50,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,1,1,48,2168,49733.4,2018,9,2019-01-09,1,106,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1,0,1,13,3535,149189.06,2017,10,2017-11-16,1,38,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0,1,28,566,55157.48,2019,9,2019-12-02,1,70,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1,0,1,14,2756,46102.94,2021,2,2021-05-17,1,83,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1,0,1,25,986,122160.53,2023,9,2023-10-03,1,15,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,1,14,1737,61155.52,2017,1,2017-03-04,0,38,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,0,153,2688,126473.89,2017,4,2017-05-20,1,43,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,1,88,1041,50960.5,2018,1,2018-05-01,1,96,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1,0,1,31,1308,200656.56,2016,7,2016-08-10,1,15,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,1,18,1467,14890.6,2024,9,2025-02-12,1,153,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,1,20,1559,399484.8,2019,8,2019-12-05,1,109,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
0,0,1,39,40,117274.8,2017,9,2017-12-18,1,105,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0,1,34,245,12580.88,2021,5,2021-08-08,1,90,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1,0,1,15,3700,14407.48,2019,2,2019-05-25,1,88,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1,0,1,176,607,117592.17,2019,7,2019-12-11,0,136,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,1,102,1529,22883.31,2021,8,2021-11-27,1,94,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1,0,1,139,397,32531.31,2016,8,2016-12-10,0,114,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1,0,1,18,1603,101962.39,2024,10,2024-10-16,1,15,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,1,1,17,1086,29367.93,2017,8,2017-09-07,1,21,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1,0,1,21,5136,48695.57,2019,6,2019-09-08,0,82,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1,0,1,29,2674,6554084.16,2016,4,2016-09-04,1,139,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1,0,0,22,2987,120369.48,2023,5,2023-08-31,1,117,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0,1,19,1008,70030.81,2023,10,2023-12-21,1,64,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1,1,1,30,3971,97151.94,2019,10,2019-11-10,0,21,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,1,20,1961,842133.76,2017,8,2017-12-26,0,120,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0,1,29,79645,108266.73,2024,5,2024-05-31,1,15,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0,1,48,429,131630.23,2024,11,2024-12-03,1,29,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1,0,1,32,88,37837.28,2021,1,2021-05-06,0,101,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,0,0,18,3284,102727.19,2020,4,2020-08-18,0,114,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,18,2359,107836.59,2023,3,2023-07-23,1,130,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,1,22,800,38352.28,2016,5,2016-09-27,1,121,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1,0,1,10,5696,86664.91,2018,4,2018-06-13,1,73,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1,0,0,13,4040,36975.28,2018,12,2019-01-30,1,57,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,1,26,1480,24551.95,2024,1,2024-06-10,1,147,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,1,13,1242,36306.87,2018,1,2018-02-10,0,28,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0,1,1,22,2315,255033.75,2018,3,2018-03-24,1,22,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1,0,1,153,4927,18104.23,2022,11,2023-01-23,1,75,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,1,24,638,100443.11,2020,7,2020-09-29,1,75,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0,1,22,3131,120099.21,2022,7,2022-10-03,1,82,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,1,98,32966,84743.35,2022,2,2022-02-24,1,17,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1,0,1,37,4542,55369.38,2023,2,2023-03-21,1,38,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,1,57,1715,97218.16,2024,8,2024-11-12,1,95,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,1,62,1208,54185.56,2023,8,2023-10-27,1,78,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0,1,17,3065,147385.37,2021,1,2021-04-04,1,85,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,1,98,2022,983341.216,2022,9,2022-10-07,0,36,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0,1,98,3067,95379.22,2017,10,2018-01-16,1,89,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0,0,1,46,249622,15321.77,2020,2,2020-07-08,0,158,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1,1,1,72,8767,107003.44,2020,12,2021-01-28,1,56,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,1,15,214,1561068.08,2016,11,2017-04-18,0,146,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1,0,1,54,14593,80031.52,2022,6,2022-07-02,1,15,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,1,51,2659,9850.28,2019,6,2019-07-10,1,29,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1,0,1,12,506,28633.33,2018,10,2019-01-14,1,94,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0,1,32,681,59923.31,2016,5,2016-09-22,1,135,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1,0,1,68,1029,29530.51,2023,6,2023-10-27,1,137,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0,0,1,16,27673,21927.94,2024,8,2024-10-07,0,67,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1,1,1,7,1554,101884.13,2020,11,2021-01-26,1,70,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,0,1,26,1177,122629.45,2024,11,2025-02-21,0,96,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,1,21,22,228520.51,2019,2,2019-07-05,0,149,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0,1,137,351,32936.58,2024,3,2024-05-04,1,45,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,1,1,48,3376,112413.86,2022,9,2022-11-27,1,84,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,1,37,1173,117042.12,2020,2,2020-06-30,1,122,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,1,20,199,23230.59,2020,3,2020-04-25,0,51,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0,1,10,1897,62837.46,2016,2,2016-05-23,0,111,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,39,2672,118250.61,2020,6,2020-09-10,1,82,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,1,38,3217,4861.35,2024,5,2024-09-25,1,141,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1,1,22,1717,94120.68,2021,3,2021-04-04,1,15,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,1,77,1576,106271.32,2024,11,2025-03-30,1,131,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,1,8,1961,23494.73,2017,11,2018-02-17,0,83,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1,0,1,24,6729,86929.52,2022,10,2023-01-27,0,109,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,1,18,2895,239714.8,2021,5,2021-09-22,0,120,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0,1,34,1792,51648.01,2022,1,2022-05-03,0,101,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1,0,1,45,3098,32233.42,2023,8,2023-11-13,0,100,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,1,35,2791,311105.6,2016,1,2016-04-29,0,116,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0,1,203,99,131909.96,2020,11,2020-12-06,1,15,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
0,0,1,21,4332,64222.42,2020,8,2020-10-07,1,47,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1,1,1,22,2825,101741.03,2023,5,2023-06-16,1,43,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,0,1,50,4844,105269.56,2023,10,2023-12-01,1,33,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,1,20,541,108809.64,2017,9,2017-10-01,1,15,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,1,22,910,285088.16,2022,7,2022-11-08,1,128,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1,0,0,15,568,46104.94,2016,10,2017-02-27,1,120,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0,1,129,4858,59550.24,2023,6,2023-09-04,1,94,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0,1,49,3675,43175.2,2017,12,2018-01-25,1,36,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1,0,1,63,1785,42286.16,2022,5,2022-06-04,1,15,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,1,21,732,122454.82,2019,12,2020-05-13,0,143,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1,0,1,11,3527,66727.69,2016,1,2016-03-31,1,63,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1,0,1,15,296,58168.86,2016,4,2016-06-10,1,55,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0,1,1,52,840,120461.75,2021,3,2021-04-17,1,37,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0,1,53,4197,47130.03,2016,6,2016-10-24,1,121,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0,0,110,2842,104135.83,2018,8,2018-10-16,1,58,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,1,138,1599,30204.96,2023,8,2023-10-06,1,51,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1,0,1,6,6077,27556.25,2017,5,2017-06-13,1,15,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,1,1,12,45284,107845.72,2022,10,2022-11-05,1,15,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0,1,1,31,1300,34922.97,2019,8,2019-09-13,1,36,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,1,16,1915,179623.75,2022,4,2022-05-04,1,24,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,1,11,534,58332.18,2016,4,2016-08-07,1,121,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1,0,1,21,2924,101448.2,2017,12,2018-04-08,1,117,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0,1,1,26,2951,111690.74,2020,6,2020-09-03,0,87,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0,1,21,4291,130538.57,2017,7,2017-09-02,1,41,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,0,0,103,2852,67839.74,2018,8,2019-01-05,1,141,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1,1,1,12,330,110326.49,2021,5,2021-10-01,1,128,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1,0,1,30,3495,70152.5,2019,3,2019-05-13,0,72,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,6,827,48218.74,2017,10,2018-03-23,1,143,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0,0,0,15,2683,134487.59,2021,5,2021-07-22,1,78,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1,0,1,18,2406,30196.03,2020,11,2020-12-14,0,15,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0,1,14,1992,56852.0,2018,5,2018-06-17,0,45,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1,0,1,34,4309,68534.3,2019,9,2020-01-03,1,122,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1,0,1,9,3524,50697.34,2018,8,2018-10-26,0,76,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1,0,1,14,5362,10346.94,2020,2,2020-04-02,1,45,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1,0,1,19,3775,96251.56,2018,7,2018-08-17,1,42,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0,1,25,3270,45956.02,2024,3,2024-07-29,1,141,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,1,24,2876,45234.64,2016,10,2017-01-14,0,99,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,1,26,4868,27953.86,2021,2,2021-04-16,1,64,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1,0,1,15,4374,122203.35,2017,7,2017-11-26,0,127,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,13,1054,84011.15,2017,8,2017-10-07,1,59,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,1,1,12,591,72707.18,2023,11,2024-03-07,1,124,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1,0,1,57,2255,54878.38,2024,7,2024-12-06,1,137,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,0,1,44,1720,50233.3,2021,11,2021-12-19,0,26,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0,1,12,3108,29476.78,2024,6,2024-07-07,1,15,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,0,1,8,1433,88175.03,2017,12,2018-01-01,1,17,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,1,8,1106,27703.09,2018,4,2018-07-28,1,109,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,1,37,4934,93817.42,2016,6,2016-11-08,1,133,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1,0,1,13,1553,34998.8,2020,6,2020-10-21,1,137,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0,0,1,20,2071,2052572.912,2023,9,2023-11-18,1,53,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1,1,26,4405,16020.39,2022,7,2022-08-15,1,15,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,15,1240,137386.87,2019,4,2019-05-24,1,30,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1,0,1,54,2017,55124.32,2017,2,2017-04-12,1,69,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
0,0,0,52,3266,89940.96,2024,7,2024-09-09,1,56,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0,1,38,4150,13298.79,2018,11,2018-11-23,1,15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,1,11,913,34755.42,2021,3,2021-04-07,1,29,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,0,88,4143,89887.02,2018,6,2018-08-16,1,70,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,1,19,1511,48508.3,2017,6,2017-09-11,1,85,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,0,1,24,96,719508.816,2021,6,2021-06-23,0,17,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,1,35,1031,641380.6880000001,2024,2,2024-05-27,1,88,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1,0,1,14,4432,494.26,2021,12,2022-04-11,0,118,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1,0,1,187,5457,53410.04,2018,7,2018-07-26,1,15,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0,1,12,1413,212825.6,2017,11,2018-02-27,0,104,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0,1,49,95881,131406.67,2021,8,2021-10-04,1,60,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1,0,0,10,2207,158578.79,2022,6,2022-11-08,0,148,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,1,111,1207,116374.76,2016,10,2017-02-18,1,136,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0,1,15,2144,221058.13,2022,7,2022-08-06,0,19,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,1,1,45,1597,1141151.44,2022,7,2022-12-07,1,146,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,1,1,15,1828,116162.85,2022,7,2022-11-24,1,125,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,1,14,556,409071.52,2022,9,2022-12-08,0,96,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,1,1,23,46735,36326.32,2020,7,2020-11-03,1,117,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,1,31,1770,126153.78,2020,9,2021-01-31,0,138,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,1,19,2378,1547118.768,2021,1,2021-02-17,1,42,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1,0,1,10,4261,72972.73,2018,8,2018-09-06,0,15,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,0,1,104,2039,105151.28,2024,5,2024-06-23,0,29,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1,1,1,12,4119,17579.76,2019,9,2020-01-02,0,106,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,1,6,3880,116002.76,2016,5,2016-07-26,1,83,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1,0,1,15,1563,74539.76,2019,2,2019-06-13,0,129,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1,1,1,27,11447,97031.67,2021,10,2022-01-07,1,68,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,1,18,3418,217976.16,2020,9,2020-09-23,1,15,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,1,63,147,1201974.592,2024,1,2024-05-26,0,123,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
0,0,1,43,3088,49192.91,2016,5,2016-07-13,1,58,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1,0,1,17,1020,33359.32,2023,2,2023-03-19,1,34,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,0,1,13,2098,41583.37,2020,1,2020-05-31,1,132,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,1,13,3270,2568314.84,2023,11,2023-12-24,1,39,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1,0,1,10,2037,151525.57,2018,2,2018-03-28,1,40,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,1,141,2776,35560.68,2016,3,2016-05-08,1,49,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1,1,1,169,4864,56297.05,2020,12,2021-02-18,1,70,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0,0,1,16,195,126145.21,2022,1,2022-04-03,1,67,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1,1,1,47,2877,72125.02,2016,5,2016-06-02,0,16,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1,0,1,25,944,54786.76,2023,11,2024-03-05,0,100,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,1,164,4718,871011.024,2020,10,2020-12-13,0,59,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1,0,1,15,3032,53882.15,2018,12,2019-05-04,1,147,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,1,32,1724,110824.54,2024,9,2025-01-10,1,127,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
0,0,1,48,55812,1372379.424,2019,1,2019-06-04,0,135,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,1,42,2076,83999.53,2020,1,2020-02-16,1,41,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0,0,1,62,795,41164.33,2024,7,2024-11-22,1,129,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1,0,1,12,2392,4175.77,2021,10,2022-02-15,1,115,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1,0,1,162,318,109169.89,2021,12,2022-02-11,0,68,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0,1,16,883,16925.21,2023,8,2023-12-18,1,115,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0,1,26,5294,93250.78,2024,1,2024-02-08,1,33,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,1,13,659,112253.4,2023,10,2023-11-12,1,35,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1,0,1,19,878,100782.47,2024,8,2024-08-28,1,23,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0,1,16,1335,6378.84,2017,9,2017-12-13,1,103,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0,0,16,550,126783.22,2016,6,2016-07-08,1,15,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
0,0,1,21,3342,6388111.600000001,2022,7,2022-09-20,0,57,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,0,1,23,2892,90696.79,2018,3,2018-03-16,1,15,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0,1,16,708,48451.96,2019,3,2019-04-06,0,32,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,1,21,2255,106601.76,2024,8,2024-11-19,0,87,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,1,1,99,385,235454.33,2019,9,2019-09-29,1,18,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1,0,1,23,35,16137.35,2022,8,2022-10-21,1,76,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0,47,2461,95943.4,2021,8,2021-09-11,1,41,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1,0,1,27,1719,35121.31,2022,2,2022-05-06,1,71,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1,0,0,12,2430,88262.44,2019,12,2020-03-01,0,81,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1,0,1,143,1790,47952.86,2019,4,2019-07-11,0,73,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1,0,1,5,1429,99935.97,2016,5,2016-08-22,1,87,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0,1,1,64,2274,155489.31,2016,5,2016-08-20,1,88,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1,0,1,19,92290,126224.41,2021,8,2021-09-13,1,15,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,1,20,40,75617.7,2016,1,2016-04-18,0,89,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,12,3624,69739.5,2019,11,2020-03-26,1,126,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,1,11,1671,131550.12,2018,12,2019-05-04,1,135,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0,9,197,42953.38,2016,6,2016-10-05,0,98,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
0,0,1,16,1868,94374.11,2019,1,2019-04-14,1,95,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
0,0,1,26,3337,42560.79,2017,6,2017-10-30,1,133,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1,0,1,35,2800,63381.64,2020,4,2020-05-25,1,53,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0,0,1,5,1686,52615.07,2016,1,2016-03-20,0,55,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0,1,13,2001,152133.79,2022,8,2022-11-09,1,85,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1,0,1,21,1508,3190.5,2018,4,2018-07-11,1,98,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,1,10,691,97801.35,2017,2,2017-06-18,1,124,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0,1,10,73,73838.21,2023,12,2024-02-12,1,63,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1,0,1,13,443,143097.83,2020,7,2020-09-30,1,79,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0,1,185,2080,845053.664,2023,8,2024-01-11,1,137,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0,1,201,2611,1505437.648,2018,6,2018-07-11,0,15,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,1,52,784,187499.99,2018,12,2019-01-11,1,15,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1,0,0,35,816,103005.06,2024,3,2024-04-17,0,41,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
0,1,1,89,1553,15730.24,2019,6,2019-08-22,1,73,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,0,1,11,2873,73370.6,2016,9,2016-09-29,0,22,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1,0,0,7,4196,110878.38,2017,12,2017-12-28,1,19,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1,0,1,8,2005,84641.92,2018,3,2018-04-08,1,15,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
0,0,1,12,3440,97075.05,2023,8,2024-01-11,0,133,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,1,10,2063,137906.41,2017,3,2017-06-09,1,72,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,1,4,1724,49003.05,2019,4,2019-08-13,1,108,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
0,0,1,43,4137,52659.68,2018,8,2018-12-24,1,139,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1,1,0,112,1066,6247.61,2023,7,2023-09-28,1,82,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0,1,1,16,1637,11266.56,2023,4,2023-06-30,0,89,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
0,0,1,59,4523,150247.84,2022,9,2023-01-07,0,118,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1,0,1,164,290,94925.03,2016,6,2016-11-08,1,131,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1,0,1,151,2716,682523.7119999999,2021,2,2021-07-13,0,143,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
